TranscriptID	TranscriptAbundance	GeneAbundance
NM_003562	70.0453	70.0453
NM_012140	38.2165	38.2165
chr2:130949320-130956034.1	0.0865	0.3551
NM_207312	0.0819	0.3551
chr2:130949320-130956034.3	0.1868	0.3551
NM_025004	0.7239	0.9552
chr11:124824016-124911383.9	0.2314	0.9552
chr3:121554033-121605372.1	1.6727	4.6174
NM_018456	2.9447	4.6174
chr1:46085716-46089731.11	0.6568	1.006
chr1:46085716-46089731.5	0.3492	1.006
NM_004544	18.8895	18.8895
NM_175614	267.4151	267.4151
NM_018838	104.2619	104.2619
NM_015965	916.9572	916.9572
NM_024107	8.8357	26.0381
NM_177441	17.2024	26.0381
NM_012234	15.5174	15.5174
NM_006372	86.8229	108.672
NM_001159673	21.8491	108.672
NM_001159677	0.0	108.672
NM_000414	127.0814	127.0814
chr3:125822407-125899627.4	1.3106	1.3106
NM_001002844	5.6182	9.3037
NM_017661	3.6855	9.3037
NM_080764	2.4891	2.4891
NM_080740	0.1719	0.1719
NM_052847	7.4683	7.4683
NM_001098722	35.2818	35.2818
NM_005274	180.4829	180.4829
NM_053064	5.857	5.857
NM_012202	12.44	12.44
chr6:142074148-142094009.1	1.6352	1.6352
NM_172250	0.5276	0.5276
NM_001172681	2.5572	2.5572
NM_024079	33.3781	35.3027
NM_001007027	1.9247	35.3027
NM_001077690	4.2812	4.2812
NM_000349	1.6529	1.6529
NM_004960	205.7035	205.7035
NM_033087	12.8839	12.8839
NM_005787	67.0726	88.0684
NM_001006941	9.1161	88.0684
NR_024534	11.8798	88.0684
NM_152404	2.3791	2.3791
chr19:50270179-50316567.1	54.6522	54.6522
NM_013338	14.3167	14.3167
NM_003079	68.2163	68.2163
NM_001863	583.3156	583.3156
NM_003800	7.4024	7.4024
NM_003473	10.6244	10.6244
NM_001166264	3.9169	12.19
chr2:33172368-33624573.26	2.8522	12.19
chr2:33172368-33624573.28	5.421	12.19
NM_057749	1.9864	1.9864
NM_057182	47.5163	47.5163
NM_004663	72.2053	72.2053
chr6:110012423-110146634.4	8.0769	8.0769
NM_004218	153.4489	153.4489
NM_024523	8.6488	8.6488
NM_198881	1.7856	1.7856
NM_021195	1170.0594	1727.5905
chr16:3064713-3068188.1	557.5311	1727.5905
NM_001307	35.0669	166.178
NM_001185022	131.111	166.178
chr4:82348218-82393061.2	1.1412	1.1412
chr10:43689983-43762367.3	8.4795	8.4795
NM_018086	4.4289	4.9781
chr2:164464117-164592513.1	0.5491	4.9781
NM_006062	63.84	63.84
chr10:17184982-17244070.4	2.7951	6.1229
chr10:17184982-17244070.7	1.5459	6.1229
NM_004412	1.7819	6.1229
NM_020197	4.2793	4.2793
NM_001167740	15.1215	15.1215
NR_024031	485.0221	485.0221
NM_033296	227.922	227.922
NM_001571	140.3982	140.3982
NM_002199	8.8372	8.8372
chr1:149451051-149459424.1	11.486	11.486
NM_001163125	0.1502	5.7427
NM_001034836	0.0	5.7427
chr17:34245086-34257780.7	2.4395	5.7427
NM_145654	3.153	5.7427
NM_006147	7.7983	7.7983
NM_006084	9.1734	9.1734
NM_033198	33.3714	33.3714
NM_001017961	3.0791	3.0791
NR_027856	1.0046	13.1832
NM_001162407	1.0835	13.1832
NR_027855	8.6724	13.1832
NM_004071	2.4227	13.1832
NM_001130028	15.2487	15.2487
chr5:178029664-178054054.27	2.3839	5.1008
NM_020666	0.5236	5.1008
chr5:178029664-178054054.12	1.0723	5.1008
chr5:178029664-178054054.7	1.1209	5.1008
NM_030918	15.2478	16.7707
chr1:151584661-151671573.5	1.5229	16.7707
NM_014035	7.5955	7.5955
chr4:186131283-186300152.1	2.5104	8.4744
NM_031953	5.964	8.4744
NM_173079	9.2068	9.2068
chr5:133764160-133772059.1	2.5831	2.5831
NM_138501	288.4617	288.4617
NM_015368	19.0324	19.0324
NM_000140	4.9414	4.9414
chr3:197340898-197354752.27	30.5053	30.5053
NM_021134	126.5856	126.5856
NM_080476	29.4833	29.4833
chr19:43892762-43922766.1	0.1151	0.1571
chr19:43892762-43922766.5	0.042	0.1571
NM_001031738	23.4924	23.4924
NM_001080506	2.2918	2.2918
NM_017891	10.4094	10.4094
NM_012123	11.1311	11.1311
NM_033418	4.4048	4.4048
NM_001014451	0.1834	15.3889
NM_007242	15.2055	15.3889
NM_001014449	0.0	15.3889
NM_001032363	25.444	25.444
chr5:89811446-89825401.1	6.1618	9.0675
NM_198273	2.9057	9.0675
NM_001616	3.8244	3.8244
NM_021633	18.2043	18.2043
NM_001168303	5.2603	5.7818
NM_001168302	0.5215	5.7818
NM_025010	12.4831	12.4831
NM_018073	4.5642	4.5642
NM_014478	18.3514	18.3514
chr4:170650619-170679093.1	15.6066	26.6012
NM_017867	10.9947	26.6012
NM_080911	100.777	125.2415
NM_003362	24.4646	125.2415
chr4:165875599-165898818.1	0.1361	0.1361
NM_002039	2.8875	2.8875
chr19:49588464-49611869.1	132.5922	359.2319
NM_003089	226.6398	359.2319
NM_002544	0.0435	0.0435
NM_001039693	1.8352	3.4154
NR_004862	1.5802	3.4154
chr2:74785018-74875391.2	2.2053	3.0831
NM_138804	0.8777	3.0831
NM_001008215	17.9024	17.9024
NM_153689	8.2245	8.2245
NM_001013649	15.3195	15.3195
chr7:129251554-129396920.1	16.7927	16.7927
NM_001017369	0.5371	34.6357
NM_006745	34.0987	34.6357
chr2:170501934-170550931.2	1.1703	1.1703
chr16:57186381-57219976.2	27.0621	54.2669
NM_024946	27.2048	54.2669
NM_013376	15.892	15.892
NM_153218	1.3062	1.3062
NM_203344	33.5832	33.5832
chr20:37075296-37079564.1	5.2722	13.3866
chr20:37075296-37079564.8	5.0874	13.3866
chr20:37075296-37079564.6	3.027	13.3866
NM_203451	0.4387	0.4387
NM_024808	6.3578	6.3578
NM_001196	22.4237	26.6856
NM_197966	4.2619	26.6856
NM_001144981	2.1364	17.1166
NM_001144982	0.7806	17.1166
NM_001144985	1.3357	17.1166
chr13:36801181-36871992.8	4.395	17.1166
chr13:36801181-36871992.7	5.7547	17.1166
chr13:36801181-36871992.1	2.7142	17.1166
chr10:88998425-89103330.1	12.4899	14.1768
chr10:88974035-88975750.1	1.687	14.1768
chr5:102421703-102455842.6	2.1875	4.8192
chr5:102421703-102455842.3	2.3063	4.8192
NM_017676	0.3255	4.8192
chr4:187148671-187179624.6	11.4674	11.4674
chr18:51680574-51751158.1	15.0506	25.7904
NM_015832	10.7399	25.7904
NM_152901	5.5812	5.5812
chr5:44745510-44746043.1	0.3711	0.3711
NM_006023	131.6764	131.6764
NM_006748	0.5359	0.5359
NM_014762	369.5942	416.6546
chr1:55315299-55352921.6	47.0604	416.6546
NR_033974	0.2613	0.2613
NM_153257	0.6261	1.9781
chr19:37128283-37157739.3	0.7493	1.9781
chr19:37128283-37157739.2	0.6027	1.9781
chr6:30539169-30559307.19	17.2699	96.443
chr6:30539169-30559307.17	79.1732	96.443
chr1:37958175-37980364.12	28.6432	40.4362
chr1:37958175-37980364.4	11.793	40.4362
NR_036608	20.42	281.7721
NM_003016	19.4926	281.7721
chr17:74730198-74733727.7	109.3751	281.7721
NM_001195427	132.4844	281.7721
NM_148174	90.6107	90.6107
NM_001122769	0.9832	0.9832
NM_181472	5.1635	38.8898
NM_138410	33.7263	38.8898
NM_138494	5.0437	13.8189
NM_001085367	3.7096	13.8189
NM_001083956	2.6183	13.8189
NM_001085366	2.4473	13.8189
NM_018293	0.8095	0.8095
NM_001135564	7.8485	7.8485
NM_015986	9.7015	9.7015
NM_001100917	0.016	0.016
chr11:71159931-71162735.1	11.499	11.499
chr6:4021568-4065216.6	22.2079	31.7088
NM_003913	9.5008	31.7088
NM_197964	28.0385	28.0385
chr13:33006929-33112936.3	5.165	19.58
NM_014887	9.6569	19.58
chr13:33006929-33112936.27	4.7581	19.58
NM_001134396	19.8992	77.251
NM_001134395	5.7281	77.251
NM_032350	51.6237	77.251
NM_182597	0.3769	0.8582
NM_001134468	0.4813	0.8582
NM_001008395	290.5945	290.5945
chr12:120639229-120647641.1	70.4367	70.4367
NM_005649	3.3507	3.3507
NM_015426	39.6804	46.5494
NM_001161580	6.869	46.5494
NM_000520	34.954	34.954
NM_058230	1.5051	1.5051
NM_007262	118.1723	367.3352
NM_001123377	249.1629	367.3352
NM_006914	2.5991	2.5991
NM_134262	1.1543	1.1543
NM_020813	0.3989	0.3989
NM_001006656	1.6872	4.1675
NM_015428	2.4804	4.1675
NM_001142327	23.4949	23.4949
chr7:65425674-65447301.10	26.4574	46.5077
NM_000181	20.0503	46.5077
NR_034004	0.0	0.0
NM_020128	1.6489	1.6489
NM_002392	9.3604	9.3604
NM_002393	5.5271	5.5271
NM_005012	28.8576	28.8576
NM_004175	159.3819	159.3819
chr19:46190712-46195443.8	659.0927	661.8465
NM_004597	2.7538	661.8465
NM_006938	95.5175	95.5175
NM_012316	31.6006	31.6006
NM_002269	3.6507	3.6507
NM_002268	31.3385	31.3385
NM_002267	18.9964	18.9964
NM_002266	388.4192	388.4192
NM_002264	8.2395	8.2395
NM_001168618	6.2624	6.2624
NM_001080533	36.1703	36.1703
chr12:69864128-69973561.2	7.4704	7.4704
NM_016072	6.8121	6.8121
chr11:15574459-15583423.1	1.3822	1.3822
NM_005206	12.6781	25.8188
NM_016823	13.1407	25.8188
NM_024944	0.2918	0.2918
NM_000170	47.8881	47.8881
NM_012413	2.1585	2.1585
NM_032730	13.727	13.727
NM_001497	14.3973	14.3973
NM_003779	48.511	48.511
NM_001005417	90.885	90.885
NM_212543	3.676	29.3059
NM_003778	25.6299	29.3059
NM_007255	18.4987	18.4987
NM_004775	4.5115	4.5115
NM_080748	192.3755	289.1375
chr20:34256610-34288901.3	96.762	289.1375
NM_000690	46.445	46.445
NM_024308	40.4919	40.4919
chr13:52342130-52378293.20	0.7522	7.4964
chr13:52342130-52378293.16	3.5964	7.4964
chr13:52342130-52378293.3	3.1478	7.4964
NM_144683	32.7971	32.7971
NM_001012409	10.0066	14.2777
NM_001012413	1.1822	14.2777
NM_001012412	0.8548	14.2777
NM_001012411	1.556	14.2777
NM_001012410	0.6781	14.2777
NM_152524	5.9824	5.9824
chr4:96846921-96853197.1	1.1975	1.1975
NM_016334	20.2308	20.2308
NM_001097612	0.4558	9.3057
chr1:145764594-145827103.2	8.8499	9.3057
NM_016535	118.8286	118.8286
NM_024083	37.5968	37.5968
NM_005606	56.7391	56.7391
NM_001065	57.3502	57.3502
chr1:26552194-26554284.1	0.8374	2.6577
chr1:26552194-26554284.2	1.8203	2.6577
NM_198507	4.0471	4.0471
NM_177973	2.1336	2.1336
NM_015141	2.1727	2.1727
NM_018196	0.0252	10.7412
chrX:154718674-154842622.2	4.5325	10.7412
chrX:154718674-154842622.3	2.7529	10.7412
NM_001184797	3.4306	10.7412
NM_032959	0.3041	0.3041
NM_024573	23.4167	23.4167
chr8:124428964-124460286.6	7.1006	17.8318
NM_018024	10.7312	17.8318
NM_032816	5.4982	5.4982
NM_002828	4.3621	25.1561
NM_080422	20.794	25.1561
NM_022051	2.6312	2.6312
chr15:29078524-29083833.1	2.9049	2.9049
chr12:27485987-27573466.3	5.9084	5.9084
chr12:1800246-1897844.1	0.8584	22.0036
NM_024551	21.1452	22.0036
NM_015999	66.2561	66.2561
NM_000194	22.8178	22.8178
NM_080548	21.721	27.0063
chr12:7055739-7070479.1	5.2852	27.0063
NM_005438	17.783	17.783
chr1:220701567-220837798.1	9.5847	9.5847
NM_002376	29.4962	29.4962
NM_005558	29.0225	29.0225
chr18:47753562-47792865.1	0.105	0.1313
chr18:47753562-47792865.2	0.0263	0.1313
NM_001551	36.0421	36.0421
chr12:56123139-56123445.1	85.3913	612.2025
NM_001780	472.1079	612.2025
chr12:56123139-56123445.3	54.7033	612.2025
NM_144716	54.7101	54.7101
NM_001781	0.0596	0.0596
NM_199359	46.3966	95.4742
NM_003288	49.0776	95.4742
chrX:107979821-107980494.1	1.0031	1.0031
NM_003287	2.9349	5.6484
NM_001003396	1.1913	5.6484
NM_001003397	1.5222	5.6484
chrX:15693038-15721474.2	1.2222	7.479
chrX:15693038-15721474.1	3.4864	7.479
NR_026551	2.7704	7.479
NM_001136202	78.9533	169.0058
NM_001136201	90.0525	169.0058
NM_004718	139.5655	139.5655
NM_020445	28.291	28.291
NM_017883	24.1247	24.1247
NM_018256	34.2869	34.2869
NM_014230	56.3937	56.3937
NM_152637	2.6725	2.6725
NM_022786	8.9414	8.9414
NM_002040	6.8885	6.8885
NM_024100	148.7305	148.7305
NM_014225	523.0171	523.0171
NM_181699	12.7384	27.0009
NM_002716	14.2624	27.0009
NM_182517	13.7866	13.7866
NM_001164825	3.4601	11.4493
NM_138428	7.9892	11.4493
NM_012460	31.377	31.377
NM_152374	10.4272	10.4272
NM_006219	9.3691	9.3691
NM_001024593	0.5674	1.1967
chr10:75183338-75193319.1	0.3435	1.1967
chr10:75183338-75193319.4	0.2859	1.1967
chrY:14813159-14972768.1	18.8469	18.8469
NM_001146192	0.2476	0.2476
NM_003941	13.7763	13.7763
chr2:5866711-5868218.2	0.2554	1.3581
chr2:5866711-5868218.1	1.1028	1.3581
chr10:180423-300576.6	3.2422	10.8506
chr10:180423-300576.1	7.6084	10.8506
NM_024078	64.0271	64.0271
chr9:140476530-140484937.3	19.3986	69.9122
NM_138462	50.5136	69.9122
NM_030981	183.1629	183.1629
NM_001633	6.5627	6.5627
chr4:188916924-188926199.3	229.4171	229.4171
NM_014628	36.4736	38.4164
NM_001003690	1.9428	38.4164
NM_145306	30.1974	30.1974
NM_144591	0.8116	2.0238
NM_001136200	1.2121	2.0238
NM_001540	274.3332	274.3332
NM_013355	25.8301	25.8301
NM_006256	6.7707	6.7707
chr14:83109018-83117267.1	0.4544	0.4544
NM_014365	25.1412	25.1412
NM_174855	6.4201	128.7435
NM_006899	122.3234	128.7435
NR_024206	26.4053	26.4053
NM_014899	3.6015	3.6015
chr2:74682198-74685085.21	11.911	15.0798
chr2:74682198-74685085.20	3.1688	15.0798
NM_194281	33.1217	40.6778
chr18:33023986-33026838.1	7.5561	40.6778
NM_144582	17.1677	17.1677
NM_182943	1.8815	7.6655
NM_000935	5.7841	7.6655
NM_021645	12.4774	12.4774
NM_001042635	41.5977	41.5977
NR_033341	3.1838	3.1838
NM_030783	61.6446	61.6446
NM_144629	0.5877	1.6622
chr2:198435527-198540584.3	1.0745	1.6622
NM_002312	2.4405	2.4405
NR_027776	1.3711	1.3711
NM_139062	80.3121	80.3121
chr7:99905324-99965453.4	4.5697	9.7105
NR_003613	5.1408	9.7105
NM_013975	40.0109	40.0109
NM_001640	194.2427	194.2427
NM_004136	18.4447	18.4447
NM_018146	16.3062	16.3062
NR_033698	0.2916	33.5539
NM_002027	33.2623	33.5539
chr12:56211805-56236735.34	12.0099	12.0099
chr1:232287914-232295916.1	2.7894	2.7894
NM_031954	32.8846	32.8846
NM_024681	33.368	33.368
chrX:115945317-115951595.2	2.1375	4.275
chrX:115945317-115951595.1	2.1375	4.275
NM_152387	1.5053	1.5053
chr7:99613218-99642406.2	4.7676	12.057
NM_003439	7.2894	12.057
NM_024493	3.5556	3.5556
NM_001012981	3.4324	3.4324
chr7:99102272-99131444.2	3.3941	8.0978
chr7:99102272-99131444.3	2.3889	8.0978
chr7:99102272-99131444.1	2.3148	8.0978
NM_019110	3.7225	3.7225
chr3:113682985-113775460.8	0.732	0.732
chr11:47738069-47788993.12	17.0682	17.0682
chr8:23386362-23430061.3	13.9927	21.3329
NM_016612	7.3402	21.3329
NM_001104647	13.498	19.2851
chr3:140660661-140698785.3	5.7871	19.2851
NM_000055	0.6894	0.6894
NM_152640	14.3787	14.3787
chr3:53317446-53381654.1	6.628	6.628
NM_030780	7.3279	7.3279
NM_001143780	109.876	289.3319
NM_016016	179.4559	289.3319
NM_017875	49.268	49.268
NM_032704	142.4215	142.4215
NM_006082	627.6546	627.6546
NM_006009	93.6281	93.6281
chr10:104221169-104236800.18	12.1659	12.1659
NM_003492	6.9559	6.9559
NM_015421	13.71	13.71
NM_006716	6.4451	15.7641
chr7:87463813-87538856.2	9.319	15.7641
NM_199129	41.1373	41.1373
chr16:50059188-50070998.2	3.5418	4.8988
chr16:50059188-50070998.3	1.3571	4.8988
NM_173642	2.0228	2.0228
chr12:8930398-8933173.6	10.5217	47.1077
chr12:8930398-8933173.7	36.586	47.1077
NM_170753	1.2516	1.2516
NM_032834	2.2114	2.2114
NM_139315	123.712	123.712
chr3:18505037-18505778.2	2.1492	2.1492
NM_003184	6.4477	8.9642
chr8:120743014-120845074.10	2.5165	8.9642
NM_001127203	4.5027	43.5278
NM_001127202	35.3408	43.5278
NM_018386	3.6842	43.5278
NM_002133	38.2306	38.2306
NM_005589	15.9201	15.9201
NM_003187	56.8045	86.0118
NM_001015892	1.6937	86.0118
NM_016283	23.3074	86.0118
NM_001015891	4.2062	86.0118
chr6:42018250-42048643.15	13.8994	21.0778
NM_138572	7.1784	21.0778
NM_178562	38.7299	38.7299
NM_005981	13.9202	13.9202
NM_001007253	4.6498	4.6498
chr20:44994689-45035271.2	15.8353	15.8353
chr22:46639910-46646193.7	2.2056	13.2994
chr22:46639910-46646193.8	11.0938	13.2994
NM_001623	0.9716	15.5773
NM_032955	14.6058	15.5773
NM_003659	8.9328	8.9328
chr9:116148592-116163618.29	3.1666	12.5633
NM_000031	9.3968	12.5633
NM_133510	1.1537	1.8645
NM_002877	0.7108	1.8645
NM_002878	5.5938	9.3768
chr17:33426810-33446888.1	3.783	9.3768
NM_133629	0.0	9.3768
NM_004099	12.8071	12.8071
NM_004354	2.8586	2.8586
NR_024141	0.204	5.6824
NM_001195305	5.4784	5.6824
chr19:55738002-55740632.1	3.8006	3.8006
NM_001402	3193.3756	3193.3756
NM_020129	0.8443	0.8443
NM_001025205	576.1766	576.1766
NM_174914	21.8956	21.8956
NM_001168316	0.0	21.8956
chr5:271735-438403.6	23.9249	84.8425
NM_013232	60.9177	84.8425
NM_014972	70.7834	70.7834
NM_014456	5.8781	5.8781
NM_004708	83.3161	83.3161
NM_002598	62.0208	62.0208
NM_019109	34.9729	34.9729
NM_021222	22.3118	26.6719
chr1:150980972-151008189.13	0.0	26.6719
chr1:150980972-151008189.1	4.3601	26.6719
NR_024409	0.1426	0.1426
NM_015051	10.0685	10.0685
NM_001126106	4.203	4.203
chr6:31730772-31732622.1	1.8738	6.0143
chr6:31730772-31732622.2	4.1405	6.0143
NM_014291	29.1718	43.1279
chr22:38203911-38213183.5	13.9561	43.1279
NR_026578	14.5486	14.5486
NM_004896	18.0286	18.0286
chr1:247362757-247363368.1	7.4256	7.4256
NM_052875	22.4162	22.4162
NM_017712	14.9556	14.9556
NM_018225	13.777	13.777
chr18:34811525-34811622.1	0.2401	0.2401
NM_000436	13.7433	13.7433
NM_001097600	2.8112	2.8112
NM_003149	7.8221	7.8221
NM_005548	114.5447	144.5353
NM_001130089	29.9906	144.5353
NM_171998	5.3981	5.3981
NM_014347	3.9612	3.9612
NM_003146	197.0611	197.0611
chr22:21982377-21984340.2	39.6469	39.6469
NM_000882	0.262	0.3826
chr3:159706628-159713805.3	0.1206	0.3826
chr6:79577188-79608319.2	2.0948	3.7733
NM_001010844	1.6785	3.7733
NM_001001567	19.8264	38.5985
NM_002606	18.772	38.5985
NM_182976	17.5223	17.5223
NM_203307	2.2183	2.2183
NM_024769	6.6677	6.6677
chr6:109102990-109103390.1	0.7552	1.1327
chr6:109102990-109103390.2	0.3776	1.1327
NM_032026	24.9182	24.9182
NM_001042553	1.5995	6.2908
NM_001042552	2.9989	6.2908
NM_001146171	1.6925	6.2908
chr3:10290176-10322905.3	18.6485	18.6485
NM_207356	21.3591	21.3591
NM_144563	17.5265	17.5265
chr1:27276047-27286901.3	13.5808	28.3533
NM_152365	14.7725	28.3533
NM_018142	19.9017	19.9017
chr9:131266970-131304579.15	1.9943	9.3576
NM_001003722	7.3633	9.3576
chr2:42795670-42946127.7	53.1033	106.965
NM_020744	53.8618	106.965
NM_014045	20.4384	20.4384
NM_001135703	1.2295	4.1326
NM_013437	2.9031	4.1326
NM_004484	61.0813	61.0813
NM_001448	165.3888	165.3888
NM_005708	4.348	4.348
NM_005791	11.5261	19.1131
chr2:71357443-71377230.3	7.587	19.1131
NM_002451	16.9326	16.9326
NM_001003398	2.5512	13.4814
chr12:32260184-32531140.2	8.1285	13.4814
chr12:32260184-32531140.1	2.8018	13.4814
NM_032970	10.7434	25.0223
NM_004206	14.2789	25.0223
NM_004892	23.0188	23.0188
NM_012430	2.5232	2.5232
NM_031885	6.0104	6.0104
NM_152384	0.414	0.414
NR_036496	1.1799	1.1799
NM_018190	7.3017	7.3017
NM_024093	13.3181	13.3181
chr2:24252205-24270296.1	10.502	20.8726
NM_025203	10.3706	20.8726
NM_024520	17.5137	17.5137
NM_021925	8.24	12.4888
chr2:20884818-21022827.1	0.0	12.4888
chr2:20884818-21022827.5	2.2312	12.4888
chr2:20884818-21022827.14	2.0175	12.4888
chr2:70377018-70418151.3	0.6417	3.3292
NM_017880	2.0688	3.3292
chr2:70377018-70418151.5	0.6187	3.3292
NM_018238	11.5851	11.5851
NM_001008892	18.4284	27.5326
NM_001008860	9.1042	27.5326
NM_144599	4.0853	4.0853
NM_000027	2.8735	9.9487
chr4:178351930-178363657.1	7.0752	9.9487
chr13:46916138-46961635.1	1.991	1.991
chr13:43417023-43446693.5	46.4926	108.4643
chr13:43417023-43446693.7	30.6621	108.4643
chr13:43417023-43446693.12	31.3096	108.4643
NM_145859	10.8747	41.611
NM_145860	30.7363	41.611
chr10:86088409-86278276.1	4.1421	4.1421
chr19:29139338-29212860.1	1.0985	1.0985
NM_180989	2.4642	2.4642
NM_002720	262.2586	262.2586
NM_183079	0.0	14.7019
NM_000311	14.7019	14.7019
NM_001042698	4.8013	14.1568
NM_001042697	9.3555	14.1568
chr1:54497350-54519111.13	13.4591	57.237
NM_004872	43.7779	57.237
NM_018202	7.8038	7.8038
NM_033504	18.0839	18.0839
chr2:238969631-239008053.10	53.1816	79.5099
chr2:238969631-239008053.3	26.3283	79.5099
NM_178545	15.5562	15.5562
NM_024587	9.781	9.781
NM_001136216	15.0194	15.0194
chr18:29847476-30050447.1	3.5669	3.5669
chr8:127564682-127601436.1	21.7112	21.7112
chr12:50505899-50514234.1	49.9616	49.9616
NM_032305	3.8899	3.8899
chr11:64570995-64578766.3	18.0748	68.4539
chr11:64570995-64578766.30	21.172	68.4539
chr11:64570995-64578766.16	29.2071	68.4539
chr4:56461404-56502868.1	10.4777	31.5914
chr4:56461404-56502868.2	21.1137	31.5914
NM_002647	10.7856	10.7856
NM_182609	0.7685	14.2983
chr19:53738637-53758111.1	13.5298	14.2983
NM_138330	3.0617	3.0617
NM_001129898	0.0	1.8366
NM_001129899	0.0	1.8366
NM_001129900	0.4498	1.8366
NM_017776	1.3867	1.8366
NM_001142395	2.5659	2.5659
NM_024833	4.9868	4.9868
NM_033213	4.3923	4.3923
NM_003498	71.8985	71.8985
NM_145112	21.4839	38.0651
NM_002382	3.3861	38.0651
NM_145116	13.1951	38.0651
NM_005663	73.9852	73.9852
NM_001042539	125.1942	295.679
NM_002383	170.4848	295.679
chr16:20775311-20860989.20	1.3598	3.2556
chr16:20775311-20860989.8	1.8958	3.2556
chr1:44686742-44820939.7	43.6947	146.8584
chr1:44686742-44820939.19	33.8136	146.8584
chr1:44686742-44820939.18	69.35	146.8584
NM_153332	5.0702	5.0702
NM_005360	2.3142	2.3142
NM_003486	244.7967	244.7967
NM_001135651	2.1107	10.1539
chr2:37333698-37384190.1	6.2417	10.1539
NM_002759	1.8014	10.1539
NM_016337	56.2048	56.2048
NM_000382	20.6939	20.6939
NM_002413	11.3766	11.3766
NM_025083	21.6397	29.4792
NM_001142444	7.8395	29.4792
chr12:16500075-16517343.13	89.1152	233.3307
NM_020300	136.3175	233.3307
NM_145791	7.4293	233.3307
NM_145764	0.4687	233.3307
chrX:13671306-13682247.1	0.9487	0.9487
NM_001031623	7.4232	7.4232
NM_007158	179.8539	222.5532
NM_001007553	42.6993	222.5532
NM_206866	4.0784	6.9395
NM_001186	2.8611	6.9395
NM_016487	5.2082	10.8559
NM_001142468	3.2613	10.8559
chr6:107349406-107372544.6	2.3864	10.8559
NM_001142470	0.0	10.8559
NM_016069	125.0904	125.0904
NM_015626	13.2683	49.2035
chr17:25621105-25640645.11	35.9352	49.2035
NM_134265	0.0	49.2035
NM_018639	22.0358	30.7221
chr12:118470491-118498951.2	8.6862	30.7221
NM_020132	2.7246	3.8486
NM_001037553	1.124	3.8486
chr10:103585731-103603677.17	2.6644	5.0548
chr10:103585731-103603677.6	2.3904	5.0548
NM_001034838	0.1303	0.5784
NM_014592	0.4482	0.5784
NM_032741	56.6859	167.7394
NM_006411	111.0535	167.7394
NM_002437	68.2519	68.2519
NM_004053	53.773	53.773
NM_024674	1008.8582	1008.8582
